Publication Effective Date: 07/26/2017 09:15:42 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.125,-3.622,-3.529,-3.435,-3.335,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.250,-4.112,-4.018,-3.925,-3.825,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.375,-4.485,-4.391,-4.297,-4.197,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 15 (CRPF15),4.500,-4.787,-4.694,-4.600,-4.500,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.250,3.509,3.579,3.654,3.725,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.375,2.508,2.578,2.653,2.724,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.450,2.012,2.082,2.157,2.227,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.500,1.671,1.742,1.817,1.887,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.550,1.326,1.396,1.471,1.542,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.625,0.773,0.844,0.919,0.989,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.700,0.291,0.362,0.437,0.507,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.750,0.011,0.081,0.156,0.227,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.800,-0.266,-0.196,-0.121,-0.051,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.875,-0.645,-0.575,-0.500,-0.429,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.950,-1.035,-0.965,-0.890,-0.819,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),3.990,-1.205,-1.135,-1.060,-0.990,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.000,-1.218,-1.124,-1.044,-0.973,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.050,-1.483,-1.390,-1.290,-1.196,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.125,-1.913,-1.819,-1.719,-1.625,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.200,-2.272,-2.179,-2.079,-1.985,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.250,-2.486,-2.393,-2.293,-2.199,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.300,-2.704,-2.610,-2.510,-2.417,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.375,-3.075,-2.981,-2.881,-2.787,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.450,-3.405,-3.311,-3.211,-3.117,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.500,-3.545,-3.452,-3.352,-3.258,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.550,-3.738,-3.645,-3.545,-3.451,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.625,-4.112,-4.019,-3.919,-3.825,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.700,-4.429,-4.335,-4.235,-4.141,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.750,-4.620,-4.526,-4.426,-4.332,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.800,-4.813,-4.720,-4.620,-4.526,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.875,-5.148,-5.054,-4.954,-4.860,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.950,-5.444,-5.351,-5.251,-5.157,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),4.990,-5.557,-5.463,-5.363,-5.269,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.000,-5.544,-5.450,-5.350,-5.257,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.050,-5.585,-5.523,-5.456,-5.393,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.125,-5.949,-5.886,-5.820,-5.757,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.200,-6.290,-6.227,-6.161,-6.098,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.250,-6.462,-6.400,-6.333,-6.271,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.300,-6.637,-6.575,-6.508,-6.445,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.375,-6.861,-6.798,-6.731,-6.669,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus Fixed 30 (CRPF30),5.500,-7.208,-7.122,-7.040,-7.016,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.250,4.899,4.970,5.045,5.115,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.375,3.890,3.960,4.035,4.105,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.450,3.389,3.459,3.534,3.604,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.500,3.045,3.115,3.190,3.260,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.550,2.715,2.785,2.860,2.930,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.625,2.171,2.242,2.317,2.387,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.700,1.651,1.721,1.796,1.866,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.750,1.367,1.437,1.512,1.583,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.800,1.086,1.156,1.231,1.301,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.875,0.725,0.795,0.870,0.941,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.950,0.338,0.409,0.484,0.554,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),3.990,0.168,0.238,0.313,0.384,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.000,0.192,0.262,0.337,0.407,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.050,0.032,0.118,0.210,0.296,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.125,-0.387,-0.294,-0.194,-0.101,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.200,-0.821,-0.727,-0.627,-0.534,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.250,-1.048,-0.954,-0.854,-0.760,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.300,-1.277,-1.183,-1.083,-0.989,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.375,-1.563,-1.470,-1.370,-1.276,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.450,-1.873,-1.779,-1.679,-1.585,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.500,-1.979,-1.885,-1.785,-1.691,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.550,-1.683,-1.605,-1.522,-1.443,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.625,-2.080,-1.986,-1.886,-1.803,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.700,-2.468,-2.374,-2.274,-2.180,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.750,-2.643,-2.549,-2.449,-2.355,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.800,-2.822,-2.728,-2.628,-2.535,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.875,-3.048,-2.955,-2.855,-2.761,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.950,-3.296,-3.202,-3.102,-3.008,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),4.990,-3.408,-3.314,-3.214,-3.121,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),5.000,-3.383,-3.289,-3.189,-3.095,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),5.050,-2.575,-2.520,-2.462,-2.407,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),5.125,-2.968,-2.914,-2.855,-2.801,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),5.200,-3.335,-3.272,-3.206,-3.143,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),5.250,-3.471,-3.408,-3.342,-3.279,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),5.300,-3.608,-3.546,-3.479,-3.417,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),5.375,-3.783,-3.721,-3.654,-3.599,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 30 (CRPHBF30),5.500,-4.072,-4.017,-3.959,-3.904,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),2.750,2.387,2.387,2.387,2.387,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),2.875,1.893,1.893,1.893,1.893,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),3.000,1.380,1.414,1.414,1.414,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),3.125,0.775,0.822,0.868,0.918,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),3.250,0.009,0.071,0.138,0.201,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),3.375,-0.481,-0.419,-0.352,-0.289,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),3.500,-0.910,-0.840,-0.771,-0.708,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),3.625,-1.405,-1.335,-1.264,-1.189,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),3.750,-1.830,-1.760,-1.689,-1.614,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),3.875,-2.202,-2.131,-2.061,-1.986,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),4.000,-2.529,-2.458,-2.388,-2.313,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),4.125,-2.705,-2.611,-2.517,-2.417,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),4.250,-3.056,-2.962,-2.868,-2.768,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),4.375,-3.374,-3.280,-3.186,-3.086,,
Dallas Wholesale - Borrower Paid,Conforming DU Refi Plus High Balance Fixed 15 (CRPHBF15),4.500,-3.678,-3.585,-3.491,-3.391,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),2.750,1.470,1.470,1.470,1.470,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),2.875,0.858,0.858,0.858,0.858,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),3.000,0.218,0.265,0.312,0.338,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),3.125,-0.269,-0.222,-0.175,-0.125,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),3.250,-0.868,-0.821,-0.774,-0.724,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),3.375,-1.349,-1.302,-1.255,-1.205,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),3.500,-1.791,-1.721,-1.651,-1.576,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),3.625,-2.255,-2.185,-2.114,-2.039,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),3.750,-2.802,-2.732,-2.661,-2.586,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),3.875,-3.225,-3.154,-3.084,-3.009,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),4.000,-3.459,-3.389,-3.318,-3.243,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),4.125,-3.622,-3.529,-3.435,-3.335,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),4.250,-4.112,-4.018,-3.925,-3.825,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),4.375,-4.485,-4.391,-4.297,-4.197,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 15 (CRRF15),4.500,-4.787,-4.694,-4.600,-4.500,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.250,3.509,3.579,3.654,3.725,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.375,2.508,2.578,2.653,2.724,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.450,2.012,2.082,2.157,2.227,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.500,1.671,1.742,1.817,1.887,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.550,1.326,1.396,1.471,1.542,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.625,0.773,0.844,0.919,0.989,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.700,0.291,0.362,0.437,0.507,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.750,0.011,0.081,0.156,0.227,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.800,-0.266,-0.196,-0.121,-0.051,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.875,-0.645,-0.575,-0.500,-0.429,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.950,-1.035,-0.965,-0.890,-0.819,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),3.990,-1.205,-1.135,-1.060,-0.990,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.000,-1.218,-1.124,-1.044,-0.973,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.050,-1.483,-1.390,-1.290,-1.196,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.125,-1.913,-1.819,-1.719,-1.625,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.200,-2.272,-2.179,-2.079,-1.985,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.250,-2.486,-2.393,-2.293,-2.199,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.300,-2.704,-2.610,-2.510,-2.417,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.375,-3.075,-2.981,-2.881,-2.787,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.450,-3.405,-3.311,-3.211,-3.117,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.500,-3.545,-3.452,-3.352,-3.258,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.550,-3.738,-3.645,-3.545,-3.451,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.625,-4.112,-4.019,-3.919,-3.825,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.700,-4.429,-4.335,-4.235,-4.141,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.750,-4.620,-4.526,-4.426,-4.332,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.800,-4.813,-4.720,-4.620,-4.526,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.875,-5.148,-5.054,-4.954,-4.860,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.950,-5.444,-5.351,-5.251,-5.157,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),4.990,-5.557,-5.463,-5.363,-5.269,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),5.000,-5.544,-5.450,-5.350,-5.257,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),5.050,-5.585,-5.523,-5.456,-5.393,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),5.125,-5.949,-5.886,-5.820,-5.757,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),5.200,-6.290,-6.227,-6.161,-6.098,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),5.250,-6.462,-6.400,-6.333,-6.271,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),5.300,-6.637,-6.575,-6.508,-6.445,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),5.375,-6.861,-6.798,-6.731,-6.669,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Fixed 30 (CRRF30),5.500,-7.208,-7.122,-7.040,-7.016,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.250,4.929,5.000,5.075,5.145,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.375,3.920,3.990,4.065,4.135,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.450,3.419,3.489,3.564,3.634,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.500,3.075,3.145,3.220,3.290,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.550,2.745,2.815,2.890,2.960,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.625,2.201,2.272,2.347,2.417,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.700,1.681,1.751,1.826,1.896,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.750,1.397,1.467,1.542,1.613,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.800,1.116,1.186,1.261,1.331,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.875,0.755,0.825,0.900,0.971,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.950,0.368,0.439,0.514,0.584,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),3.990,0.198,0.268,0.343,0.414,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.000,0.222,0.292,0.367,0.437,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.050,0.062,0.148,0.240,0.326,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.125,-0.357,-0.264,-0.164,-0.071,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.200,-0.791,-0.697,-0.597,-0.504,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.250,-1.018,-0.924,-0.824,-0.730,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.300,-1.247,-1.153,-1.053,-0.959,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.375,-1.533,-1.440,-1.340,-1.246,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.450,-1.843,-1.749,-1.649,-1.555,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.500,-1.949,-1.855,-1.755,-1.661,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.550,-1.653,-1.575,-1.492,-1.413,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.625,-2.050,-1.956,-1.856,-1.773,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.700,-2.438,-2.344,-2.244,-2.150,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.750,-2.613,-2.519,-2.419,-2.325,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.800,-2.792,-2.698,-2.598,-2.505,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.875,-3.018,-2.925,-2.825,-2.731,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.950,-3.266,-3.172,-3.072,-2.978,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),4.990,-3.378,-3.284,-3.184,-3.091,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),5.000,-3.353,-3.259,-3.159,-3.065,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),5.050,-2.545,-2.490,-2.432,-2.377,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),5.125,-2.938,-2.884,-2.825,-2.771,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),5.200,-3.305,-3.242,-3.176,-3.113,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),5.250,-3.441,-3.378,-3.312,-3.249,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),5.300,-3.578,-3.516,-3.449,-3.387,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),5.375,-3.753,-3.691,-3.624,-3.569,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 30 (CRRSCF30),5.500,-4.042,-3.987,-3.929,-3.874,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),2.750,2.297,2.297,2.297,2.297,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),2.875,1.803,1.803,1.803,1.803,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),3.000,1.290,1.324,1.324,1.324,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),3.125,0.685,0.732,0.778,0.828,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),3.250,-0.081,-0.019,0.048,0.111,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),3.375,-0.571,-0.509,-0.442,-0.379,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),3.500,-1.000,-0.930,-0.861,-0.798,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),3.625,-1.495,-1.425,-1.354,-1.279,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),3.750,-1.920,-1.850,-1.779,-1.704,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),3.875,-2.292,-2.221,-2.151,-2.076,,
Dallas Wholesale - Borrower Paid,Conforming Relief Refinance Super Conforming Fixed 15 (CRRSCF15),4.000,-2.619,-2.548,-2.478,-2.403,,
